Table 1,,,,,,,,,,,,,,,,,,
Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6
CUST0379,68,,,0.610263944952208,6,0,27490,0.32458968269129,EMP,5,Platinum,Phoenix,Missed,Missed,Missed,Late,On-time,Late
CUST0380,39,150230,742,0.412959134276606,5,1,33472,0.1,EMP,12,Platinum,Houston,Late,Late,On-time,Missed,Missed,Late
CUST0381,72,100999,823,0.280930887228616,3,0,13355,0.42408795720469,Unemployed,0,Gold,Phoenix,Late,On-time,Late,Missed,Late,On-time
CUST0382,39,88963,310,0.45645380310231,1,0,6118,0.229725222330061,Employed,12,Standard,New York,Missed,On-time,On-time,Late,Late,On-time
CUST0383,63,120616,345,0.275141481158833,3,0,98999,0.526571269049569,Unemployed,6,Student,New York,Late,Late,Missed,Missed,Late,Missed
CUST0384,47,61540,414,0.63003807614615,0,0,37658,0.311636345136596,EMP,14,Gold,New York,On-time,Missed,Missed,Late,On-time,Missed
CUST0385,55,53756,611,0.826530499539426,0,0,94309,0.131529930601417,Unemployed,11,Standard,New York,Missed,Late,Late,Missed,On-time,Missed
CUST0386,55,109297,806,0.447817546776573,4,0,33354,0.1,EMP,0,Business,Chicago,Missed,Missed,On-time,Late,Late,On-time
CUST0387,62,,383,0.688898194478239,4,0,48942,0.453974076267587,employed,14,Platinum,Phoenix,Late,Missed,Late,Missed,Missed,On-time
CUST0388,68,53304,469,0.362154185956628,2,0,31674,0.410590498591727,retired,3,Student,Los Angeles,Missed,Late,On-time,Late,On-time,Missed
CUST0389,71,173427,550,0.439506632358529,6,0,3081,0.522601888576669,Employed,12,Student,Phoenix,Missed,On-time,Missed,Late,Missed,Missed
CUST0390,25,140917,725,0.337007203086911,5,1,16454,0.301092448557355,employed,4,Student,Chicago,On-time,Missed,Late,Missed,Missed,Missed
CUST0391,44,96317,685,0.0733733929858979,3,0,63375,0.294347011662031,Self-employed,1,Platinum,New York,Late,Late,Missed,Missed,On-time,Missed
CUST0392,44,93832,459,0.492693330016277,0,0,11587,0.261728120784144,Unemployed,0,Standard,Chicago,Late,On-time,Late,Late,Late,Missed
CUST0393,51,31896,834,0.52569034751955,4,0,49798,0.234170975874077,Self-employed,15,Gold,Houston,Late,Missed,On-time,On-time,Missed,Late
CUST0394,38,,622,0.713172199752327,5,0,44454,0.260757044554218,Unemployed,5,Standard,Houston,On-time,Missed,Late,On-time,Missed,On-time
CUST0395,47,70284,528,0.659087650533857,3,0,30575,0.321746333232402,retired,15,Gold,Phoenix,On-time,Late,On-time,On-time,Missed,Missed
CUST0396,50,72043,308,0.661790579807799,4,0,,0.215609921308789,employed,13,Student,Phoenix,On-time,On-time,On-time,Missed,Missed,Late
CUST0397,45,183152,656,0.305192755376424,4,0,24835,0.133071065312601,retired,2,Standard,Los Angeles,On-time,Late,On-time,Missed,On-time,Late
CUST0398,64,170576,337,0.591899461214138,0,0,19733,0.315987663401417,EMP,14,Student,Los Angeles,Late,Missed,Missed,Late,On-time,Missed
CUST0399,50,198401,523,0.816518793096318,0,0,52217,0.213380440130656,retired,2,Business,Houston,Late,Missed,Missed,Missed,Late,On-time
CUST0400,22,86726,584,0.575973570141816,4,0,60278,0.1,retired,1,Student,New York,On-time,Late,On-time,Late,Missed,On-time
CUST0401,65,180421,762,0.865718722612999,1,0,91557,0.355256739065701,EMP,0,Student,Chicago,Missed,Missed,On-time,On-time,Missed,Late
CUST0402,36,107658,306,0.903793222223972,4,0,55345,0.189194096188297,Unemployed,8,Gold,Los Angeles,On-time,Missed,Missed,On-time,Late,Late
CUST0403,21,57318,770,0.44630634594167,5,1,3091,0.366178945469073,EMP,8,Business,Los Angeles,On-time,On-time,On-time,Late,Late,On-time
CUST0404,52,38524,563,0.360612050983885,4,0,32207,0.363784810651598,employed,6,Student,New York,On-time,On-time,Missed,On-time,Late,Missed
CUST0405,66,161377,380,0.347707566916209,2,0,98999,0.328359001152283,retired,2,Student,New York,Late,On-time,On-time,On-time,Missed,Missed
CUST0406,34,119573,360,0.196772835979355,6,0,90739,0.549681784035649,EMP,17,Business,Phoenix,Missed,Late,Late,Late,Missed,Late
CUST0407,61,167617,638,0.396319420116895,2,0,85780,0.286194815002762,retired,10,Business,Chicago,Missed,On-time,Missed,On-time,On-time,Late
CUST0408,45,,627,0.741533089951249,2,0,44303,0.271436043250141,employed,6,Standard,New York,On-time,Missed,On-time,Late,Missed,Missed
CUST0409,47,71570,341,0.0591924849497519,1,0,39582,0.368367242141691,Self-employed,8,Gold,Los Angeles,On-time,Late,Late,Late,On-time,Late
CUST0410,46,165580,734,0.29250931985725,1,0,1217,0.29445526378862,employed,0,Business,Los Angeles,On-time,Late,Missed,On-time,Missed,On-time
CUST0411,63,154487,595,0.4745737116696,4,0,89616,0.4160493537394,Employed,13,Business,Houston,On-time,Missed,Missed,Missed,Late,Missed
CUST0412,70,130359,835,0.32456295987566,2,0,47906,0.173119409242447,Employed,19,Platinum,New York,Missed,On-time,Late,Late,Late,Missed
CUST0413,23,58919,784,0.394542811151955,1,0,,0.174782555253565,Employed,5,Business,Phoenix,Missed,On-time,Late,Missed,On-time,Late
CUST0414,52,109074,401,0.397534065115539,0,0,61210,0.376580949132621,retired,6,Gold,Chicago,Late,Missed,On-time,On-time,Missed,Missed
CUST0415,58,152326,474,0.44849195598765,4,1,5626,0.183518906066139,Unemployed,9,Student,Phoenix,On-time,Missed,Late,Missed,On-time,Late
CUST0416,54,40934,694,0.354109060778052,5,0,62561,0.360909860644271,Unemployed,6,Student,Los Angeles,Missed,Late,Late,On-time,Missed,Late
CUST0417,41,126888,793,0.33775735722889,6,0,63412,0.337000284621036,Unemployed,1,Student,Phoenix,Late,On-time,On-time,Late,Missed,Late
CUST0418,46,73243,595,0.686861949184246,3,0,62253,0.230551171397233,retired,3,Student,Los Angeles,Late,Late,Late,On-time,On-time,Late
CUST0419,66,,452,0.709930835572069,4,0,46333,0.336717016023343,employed,16,Platinum,Los Angeles,Late,Late,Late,Late,On-time,On-time
CUST0420,63,65990,766,0.223891330950518,3,0,62253,0.176540755421576,Unemployed,0,Business,Los Angeles,Late,Late,Late,On-time,On-time,Missed
CUST0421,70,180983,711,0.05,2,0,73733,0.200010007373629,Self-employed,9,Student,Los Angeles,Missed,Missed,Late,Missed,On-time,Missed
CUST0422,48,196415,415,0.712674969914186,6,0,95276,0.276281226158793,Employed,18,Standard,Los Angeles,On-time,Late,Late,On-time,Missed,Missed
CUST0423,52,179506,398,0.254239916289572,3,0,59691,0.307892781907222,employed,14,Student,Houston,On-time,Late,Missed,On-time,On-time,Missed
CUST0424,50,71570,634,0.542548967691947,2,1,36820,0.269636146301214,Employed,9,Business,Phoenix,Missed,Late,Missed,On-time,Late,Late
CUST0425,69,104588,811,0.186865625394356,0,0,65548,0.343311596387311,Unemployed,18,Student,Houston,Missed,On-time,Missed,Missed,Missed,Late
CUST0426,38,146800,500,0.759550997051934,3,0,29584,0.338846641504829,employed,11,Platinum,Houston,Late,On-time,Missed,Missed,Late,Late
CUST0427,49,163216,768,1.0087335790603,6,0,60530,0.452936680834814,EMP,15,Gold,New York,Late,On-time,Missed,Late,Late,Missed
CUST0428,40,193677,320,0.536561381841067,4,0,36913,0.290471465285499,Self-employed,8,Gold,New York,Missed,On-time,Missed,On-time,Late,Missed
CUST0429,50,38049,673,0.481179470308096,2,0,62342,0.419456343118412,Unemployed,14,Business,New York,On-time,Missed,On-time,Late,Late,On-time
CUST0430,20,129821,536,0.435572084961987,4,1,49798,0.392072551289389,Unemployed,16,Gold,Chicago,Missed,On-time,Missed,Late,Late,On-time
CUST0431,35,115235,691,0.656359862262582,6,0,95276,0.529397728329314,Self-employed,13,Gold,New York,Missed,On-time,Late,On-time,Late,Missed
CUST0432,42,108610,467,0.613537350186917,1,0,55812,0.287274198009772,Self-employed,17,Standard,Phoenix,On-time,Late,Missed,On-time,Late,Missed
CUST0433,59,31364,739,0.700699690710572,2,0,24851,0.257964127854701,EMP,1,Business,Houston,On-time,Late,On-time,Missed,On-time,Missed
CUST0434,48,184160,572,0.374416695480383,3,0,78289,0.425769422224373,Unemployed,3,Business,Phoenix,Late,Late,Late,Late,Missed,Late
CUST0435,71,59238,401,0.568023541280929,2,0,20052,0.338543257174126,retired,17,Gold,New York,Missed,On-time,Missed,Missed,Missed,On-time
CUST0436,20,68682,339,0.39150638665876,4,0,88778,0.428165921678389,Unemployed,6,Gold,Chicago,Late,Missed,Late,On-time,On-time,Late
CUST0437,57,28807,794,0.288456870385989,0,0,95136,0.37167987979895,Employed,12,Gold,Chicago,Missed,Late,On-time,Missed,Late,Missed
CUST0438,63,,799,0.491796915799307,2,0,41743,0.1,employed,14,Platinum,Houston,Missed,On-time,Late,On-time,Late,On-time
CUST0439,41,20569,427,0.315497453924583,3,0,87110,0.337632177703118,employed,0,Student,Phoenix,Late,On-time,On-time,Late,On-time,On-time
CUST0440,67,25916,762,0.734745399548517,1,0,,0.331121589795148,Employed,10,Platinum,Los Angeles,Missed,Missed,Late,On-time,Missed,Late
CUST0441,49,127566,328,0.327615924396835,5,0,82438,0.313310690246396,employed,9,Business,Phoenix,Missed,Missed,Missed,Missed,Missed,Missed
CUST0442,64,33888,398,0.572709188137472,0,0,1806,0.286775694587661,Self-employed,4,Standard,New York,Missed,Late,Late,On-time,On-time,Missed
CUST0443,39,152162,446,0.379315540248055,1,0,4106,0.140785647220567,employed,15,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,On-time
CUST0444,40,170026,788,0.555412550087502,2,0,95376,0.387417691723832,employed,10,Standard,Chicago,On-time,Missed,On-time,Late,On-time,On-time
CUST0445,19,51187,549,0.395200685308928,4,0,65387,0.337376842809349,Employed,5,Business,Houston,Missed,Late,Late,On-time,Missed,Missed
CUST0446,44,108396,378,0.248557745028492,6,1,85678,0.410195669739742,EMP,8,Business,Houston,On-time,Late,On-time,Late,Missed,On-time
CUST0447,59,16062,690,0.596754548190369,4,0,73117,0.146124447572474,employed,12,Standard,Chicago,Missed,On-time,On-time,Missed,Missed,On-time
CUST0448,19,167617,700,0.452916875617355,3,0,52256,0.350713448954526,retired,7,Standard,New York,Missed,Missed,Late,On-time,Missed,Missed
CUST0449,43,187627,584,0.557196988144491,4,0,10778,0.276534066245343,employed,13,Standard,Chicago,On-time,On-time,Missed,Missed,Missed,On-time
CUST0450,34,115235,781,0.414231412873912,0,0,62010,0.314378800992552,EMP,0,Business,New York,Missed,Late,On-time,On-time,Late,Missed
CUST0451,57,,528,0.234412697246309,4,0,29845,0.27768403658191,Employed,16,Gold,Los Angeles,On-time,Late,On-time,On-time,On-time,Missed
CUST0452,50,99076,332,0.716635719411251,3,0,62010,0.354360792748012,EMP,4,Standard,Chicago,On-time,Missed,Missed,On-time,Missed,Missed
CUST0453,26,190333,462,0.647351551088217,5,1,29416,0.283712687900842,Employed,1,Student,New York,Late,Late,Missed,Missed,Late,Missed
CUST0454,60,65612,588,0.386607804889351,2,0,,0.194808507494431,Self-employed,8,Business,Los Angeles,Missed,Missed,On-time,Late,On-time,Missed
CUST0455,71,162851,622,0.513955842699759,6,0,77743,0.308642541878619,Employed,3,Platinum,Chicago,On-time,Missed,Late,Late,Missed,Missed
CUST0456,65,75566,338,0.708403896632587,2,0,83236,0.278582546286449,Self-employed,16,Platinum,Houston,Late,Missed,Late,On-time,Late,On-time
CUST0457,56,177993,739,0.40859233282752,4,0,24120,0.291660637887111,Self-employed,16,Student,Chicago,Late,Late,Missed,On-time,Late,On-time
CUST0458,46,38049,758,0.439623098961889,1,0,71588,0.1,Employed,17,Gold,Phoenix,Late,Missed,Late,Missed,Late,On-time
CUST0459,59,,350,0.548726500001474,2,0,24835,0.36826360835687,retired,15,Standard,Chicago,Missed,Late,On-time,On-time,Missed,Late
CUST0460,72,125448,354,0.408181787289082,5,0,,0.268533638265321,Unemployed,7,Business,Phoenix,Late,Late,Late,Missed,Late,Missed
CUST0461,43,146800,459,0.671418399397404,4,1,17913,0.165184642598173,Employed,10,Standard,Los Angeles,Missed,Missed,On-time,On-time,Late,Missed
CUST0462,52,134180,757,0.466219843938512,6,0,16693,0.392256351684814,employed,17,Business,Chicago,Late,Missed,Late,Missed,Missed,On-time
CUST0463,67,64922,658,0.343192825001205,3,0,67397,0.363636572775293,retired,9,Platinum,Los Angeles,On-time,Late,Late,Missed,On-time,On-time
CUST0464,42,,837,0.621727765974799,5,0,45776,0.267267980372514,retired,12,Standard,Los Angeles,On-time,Missed,On-time,Late,Late,Late
CUST0465,41,24435,766,0.27157387011373,4,0,60530,0.184783062047998,employed,16,Student,New York,Missed,On-time,Missed,Missed,Missed,Late
CUST0466,30,,664,0.902975712224842,5,0,,0.317803073467937,Unemployed,17,Gold,Los Angeles,Missed,Missed,Missed,Late,On-time,On-time
CUST0467,24,193998,700,0.81649927271604,2,0,18952,0.31231060845876,retired,9,Student,Los Angeles,Missed,On-time,On-time,Late,Late,Missed
CUST0468,74,164143,580,0.602699095384203,6,0,44449,0.392433428299178,Self-employed,15,Gold,Chicago,Missed,Late,On-time,Missed,Missed,Late
CUST0469,53,191615,796,0.58586620436398,3,0,42551,0.25562644851395,Unemployed,19,Standard,Chicago,Late,Late,On-time,Late,Late,Late
CUST0470,62,75566,845,0.576488283563859,4,0,82482,0.419492213486499,employed,4,Standard,Houston,Late,Late,Late,Missed,Late,Missed
CUST0471,37,167424,813,0.402181042816218,0,0,33772,0.245974699666423,Unemployed,12,Gold,New York,On-time,On-time,Missed,Late,Missed,On-time
CUST0472,18,53513,617,0.559461929136168,3,0,43870,0.165416821545757,Employed,17,Platinum,Los Angeles,Late,On-time,On-time,Missed,On-time,Late
CUST0473,25,155932,754,0.31537347790843,0,0,23685,0.186771724452271,Unemployed,16,Business,New York,On-time,Late,Late,Missed,On-time,Missed
CUST0474,63,,475,0.600763683688036,5,0,75316,0.293758846086438,Self-employed,8,Student,Phoenix,Missed,On-time,Missed,Late,Late,Late
CUST0475,33,38049,508,0.673569388606259,1,0,60348,0.293448549094126,Employed,13,Student,Los Angeles,On-time,Late,On-time,Late,Late,Late
CUST0476,31,169786,822,0.424382779803333,3,0,48437,0.332786114075077,EMP,16,Student,New York,Late,Missed,Late,On-time,On-time,Missed
CUST0477,29,52744,796,0.380979641169056,5,0,44439,0.290962596888155,employed,3,Standard,Houston,On-time,Late,Missed,Missed,Missed,Late
CUST0478,68,24435,307,0.257504595070418,0,1,20374,0.397731851606432,employed,17,Student,Houston,On-time,On-time,Missed,Late,Missed,On-time
CUST0479,40,87474,429,0.791591046713138,2,0,26417,0.273890590153742,Unemployed,19,Business,Los Angeles,On-time,Late,Missed,On-time,On-time,On-time
CUST0480,32,86726,799,0.396867193231557,2,0,54622,0.100372373512858,retired,14,Business,Phoenix,Late,On-time,On-time,Missed,Late,On-time
CUST0481,45,59482,346,0.460252192796675,1,0,85678,0.28789033115342,Employed,10,Gold,Houston,Late,On-time,On-time,Missed,On-time,Late
CUST0482,51,59811,792,0.560031116999145,3,0,,0.1,EMP,11,Standard,Houston,Late,Late,Late,On-time,On-time,Late
CUST0483,19,,766,0.556441528577986,3,0,,0.327139098099769,Employed,8,Business,Phoenix,Missed,On-time,Late,Late,Missed,Late
CUST0484,49,147396,401,0.649312019136214,3,0,7468,0.405719299898491,employed,12,Platinum,New York,Missed,On-time,On-time,Late,Missed,On-time
CUST0485,40,116570,556,0.424134016032334,5,0,76567,0.201377551371748,Employed,14,Standard,Houston,Missed,On-time,Late,Missed,On-time,On-time
CUST0486,39,39285,567,0.272266412305817,6,0,37463,0.441855668639185,EMP,14,Standard,Chicago,Missed,Missed,On-time,Late,Missed,Late
CUST0487,68,43732,524,0.237266938205536,6,0,53553,0.384283124472843,retired,4,Business,Houston,On-time,Late,On-time,On-time,On-time,On-time
CUST0488,42,188420,550,0.38414895343143,1,0,86846,0.420648015541505,Unemployed,18,Platinum,New York,On-time,Missed,Late,Missed,Missed,On-time
CUST0489,39,115497,665,0.309629905065075,3,0,64110,0.318956385643463,Self-employed,19,Gold,New York,Late,Missed,Late,On-time,On-time,Missed
CUST0490,39,153877,618,0.439276658938448,5,0,36029,0.200723482424817,Employed,13,Business,Los Angeles,On-time,Missed,On-time,On-time,Late,On-time
CUST0491,66,54954,825,0.761515762151996,2,0,77743,0.378081542781413,Self-employed,16,Platinum,Chicago,Late,Missed,On-time,On-time,Missed,On-time
CUST0492,69,177993,818,0.424544358823262,0,0,32630,0.237539909323166,employed,17,Standard,New York,Missed,Missed,Missed,Late,Late,On-time
CUST0493,59,191517,813,0.424469827733088,5,0,23047,0.311788450610335,Unemployed,2,Platinum,Phoenix,Missed,Missed,Late,Late,On-time,Late
CUST0494,23,168487,306,0.496720244748842,6,0,5539,0.282864900719638,Unemployed,1,Standard,Chicago,Missed,On-time,On-time,On-time,Missed,On-time
CUST0495,32,,811,0.418875001757586,6,1,16699,0.412469585679689,Employed,0,Business,Chicago,Late,Late,Late,On-time,On-time,On-time
CUST0496,71,48307,688,0.486521752856361,2,0,12707,0.373032700592332,retired,9,Business,Phoenix,On-time,On-time,Missed,On-time,On-time,Late
CUST0497,60,86180,836,0.608173844496269,2,1,45595,0.291943420168762,Unemployed,18,Student,Houston,On-time,On-time,Late,Late,Late,Missed
CUST0498,54,152326,847,0.676950210952662,0,0,44449,0.104839280645984,Employed,16,Student,Phoenix,On-time,Late,Late,On-time,Late,Missed
CUST0499,50,105852,343,0.700642639947804,2,1,11155,0.236477253347079,Employed,11,Student,Phoenix,Late,On-time,Late,Missed,On-time,Missed
CUST0500,25,40945,442,0.911370444146204,1,0,36968,0.370422228948441,Self-employed,0,Business,Houston,Missed,Late,Late,On-time,Late,On-time
